STATEFIPS,STATE,zipcode,agi_stub
29,MO,63376,6
29,MO,63377,1
29,MO,63377,2
29,MO,63377,3
29,MO,63377,4
29,MO,63377,5
29,MO,63377,6
29,MO,63379,1
29,MO,63379,2
29,MO,63379,3
29,MO,63379,4
29,MO,63379,5
29,MO,63379,6
29,MO,63381,1
29,MO,63381,2
29,MO,63381,3
29,MO,63381,4
29,MO,63381,5
29,MO,63381,6
29,MO,63382,1
29,MO,63382,2
29,MO,63382,3
29,MO,63382,4
29,MO,63382,5
29,MO,63382,6
29,MO,63383,1
29,MO,63383,2
29,MO,63383,3
29,MO,63383,4
29,MO,63383,5
29,MO,63383,6
29,MO,63384,1
29,MO,63384,2
29,MO,63384,3
29,MO,63384,4
29,MO,63384,5
29,MO,63384,6
29,MO,63385,1
29,MO,63385,2
29,MO,63385,3
29,MO,63385,4
29,MO,63385,5
29,MO,63385,6
29,MO,63386,1
29,MO,63386,2
29,MO,63386,3
29,MO,63386,4
29,MO,63386,5
29,MO,63386,6
29,MO,63388,1
29,MO,63388,2
29,MO,63388,3
29,MO,63388,4
29,MO,63388,5
29,MO,63388,6
29,MO,63389,1
29,MO,63389,2
29,MO,63389,3
29,MO,63389,4
29,MO,63389,5
29,MO,63389,6
29,MO,63390,1
29,MO,63390,2
29,MO,63390,3
29,MO,63390,4
29,MO,63390,5
29,MO,63390,6
29,MO,63401,1
29,MO,63401,2
29,MO,63401,3
29,MO,63401,4
29,MO,63401,5
29,MO,63401,6
29,MO,63430,1
29,MO,63430,2
29,MO,63430,3
29,MO,63430,4
29,MO,63430,5
29,MO,63430,6
29,MO,63431,1
29,MO,63431,2
29,MO,63431,3
29,MO,63431,4
29,MO,63431,5
29,MO,63431,6
29,MO,63432,1
29,MO,63432,2
29,MO,63432,3
29,MO,63432,4
29,MO,63432,5
29,MO,63432,6
29,MO,63434,1
29,MO,63434,2
29,MO,63434,3
29,MO,63434,4
29,MO,63434,5
29,MO,63434,6
29,MO,63435,1
29,MO,63435,2
29,MO,63435,3
29,MO,63435,4
29,MO,63435,5
29,MO,63435,6
29,MO,63436,1
29,MO,63436,2
29,MO,63436,3
29,MO,63436,4
29,MO,63436,5
29,MO,63436,6
29,MO,63437,1
29,MO,63437,2
29,MO,63437,3
29,MO,63437,4
29,MO,63437,5
29,MO,63437,6
29,MO,63438,1
29,MO,63438,2
29,MO,63438,3
29,MO,63438,4
29,MO,63438,5
29,MO,63438,6
29,MO,63440,1
29,MO,63440,2
29,MO,63440,3
29,MO,63440,4
29,MO,63440,5
29,MO,63440,6
29,MO,63441,1
29,MO,63441,2
29,MO,63441,3
29,MO,63441,4
29,MO,63441,5
29,MO,63441,6
29,MO,63443,1
29,MO,63443,2
29,MO,63443,3
29,MO,63443,4
29,MO,63443,5
29,MO,63443,6
29,MO,63445,1
29,MO,63445,2
29,MO,63445,3
29,MO,63445,4
29,MO,63445,5
29,MO,63445,6
29,MO,63446,1
29,MO,63446,2
29,MO,63446,3
29,MO,63446,4
29,MO,63446,5
29,MO,63446,6
29,MO,63447,1
29,MO,63447,2
29,MO,63447,3
29,MO,63447,4
29,MO,63447,5
29,MO,63447,6
29,MO,63448,1
29,MO,63448,2
29,MO,63448,3
29,MO,63448,4
29,MO,63448,5
29,MO,63448,6
29,MO,63451,1
29,MO,63451,2
29,MO,63451,3
29,MO,63451,4
29,MO,63451,5
29,MO,63451,6
29,MO,63452,1
29,MO,63452,2
29,MO,63452,3
29,MO,63452,4
29,MO,63452,5
29,MO,63452,6
29,MO,63453,1
29,MO,63453,2
29,MO,63453,3
29,MO,63453,4
29,MO,63453,5
29,MO,63453,6
29,MO,63454,1
29,MO,63454,2
29,MO,63454,3
29,MO,63454,4
29,MO,63454,5
29,MO,63454,6
29,MO,63456,1
29,MO,63456,2
29,MO,63456,3
29,MO,63456,4
29,MO,63456,5
29,MO,63456,6
29,MO,63457,1
29,MO,63457,2
29,MO,63457,3
29,MO,63457,4
29,MO,63457,5
29,MO,63457,6
29,MO,63459,1
29,MO,63459,2
29,MO,63459,3
29,MO,63459,4
29,MO,63459,5
29,MO,63459,6
29,MO,63460,1
29,MO,63460,2
29,MO,63460,3
29,MO,63460,4
29,MO,63460,5
29,MO,63460,6
29,MO,63461,1
29,MO,63461,2
29,MO,63461,3
29,MO,63461,4
29,MO,63461,5
29,MO,63461,6
29,MO,63462,1
29,MO,63462,2
29,MO,63462,3
29,MO,63462,4
29,MO,63462,5
29,MO,63462,6
29,MO,63463,1
29,MO,63463,2
29,MO,63463,3
29,MO,63463,4
29,MO,63463,5
29,MO,63463,6
29,MO,63465,1
29,MO,63465,2
29,MO,63465,3
29,MO,63465,4
29,MO,63465,5
29,MO,63465,6
29,MO,63468,1
29,MO,63468,2
29,MO,63468,3
29,MO,63468,4
29,MO,63468,5
29,MO,63468,6
29,MO,63469,1
29,MO,63469,2
29,MO,63469,3
29,MO,63469,4
29,MO,63469,5
29,MO,63469,6
29,MO,63471,1
29,MO,63471,2
29,MO,63471,3
29,MO,63471,4
29,MO,63471,5
29,MO,63471,6
29,MO,63472,1
29,MO,63472,2
29,MO,63472,3
29,MO,63472,4
29,MO,63472,5
29,MO,63472,6
29,MO,63473,1
29,MO,63473,2
29,MO,63473,3
29,MO,63473,4
29,MO,63473,5
29,MO,63473,6
29,MO,63474,1
29,MO,63474,2
29,MO,63474,3
29,MO,63474,4
29,MO,63474,5
29,MO,63474,6
29,MO,63501,1
29,MO,63501,2
29,MO,63501,3
29,MO,63501,4
29,MO,63501,5
29,MO,63501,6
29,MO,63530,1
29,MO,63530,2
29,MO,63530,3
29,MO,63530,4
29,MO,63530,5
29,MO,63530,6
29,MO,63531,1
29,MO,63531,2
29,MO,63531,3
29,MO,63531,4
29,MO,63531,5
29,MO,63531,6
29,MO,63532,1
29,MO,63532,2
29,MO,63532,3
29,MO,63532,4
29,MO,63532,5
29,MO,63532,6
29,MO,63533,1
29,MO,63533,2
29,MO,63533,3
29,MO,63533,4
29,MO,63533,5
29,MO,63533,6
29,MO,63534,1
29,MO,63534,2
29,MO,63534,3
29,MO,63534,4
29,MO,63534,5
29,MO,63534,6
29,MO,63536,1
29,MO,63536,2
29,MO,63536,3
29,MO,63536,4
29,MO,63536,5
29,MO,63536,6
29,MO,63537,1
29,MO,63537,2
29,MO,63537,3
29,MO,63537,4
29,MO,63537,5
29,MO,63537,6
29,MO,63538,1
29,MO,63538,2
29,MO,63538,3
29,MO,63538,4
29,MO,63538,6
29,MO,63541,1
29,MO,63541,2
29,MO,63541,3
29,MO,63541,4
29,MO,63541,5
29,MO,63541,6
29,MO,63543,1
29,MO,63543,2
29,MO,63543,3
29,MO,63543,4
29,MO,63543,5
29,MO,63543,6
29,MO,63544,1
29,MO,63544,2
29,MO,63544,3
29,MO,63544,4
29,MO,63544,5
29,MO,63544,6
29,MO,63545,1
29,MO,63545,2
29,MO,63545,3
29,MO,63545,4
29,MO,63545,5
29,MO,63545,6
29,MO,63546,1
29,MO,63546,2
29,MO,63546,3
29,MO,63546,4
29,MO,63546,5
29,MO,63546,6
29,MO,63547,1
29,MO,63547,2
29,MO,63547,3
29,MO,63547,4
29,MO,63547,5
29,MO,63547,6
29,MO,63548,1
29,MO,63548,2
29,MO,63548,3
29,MO,63548,4
29,MO,63548,5
29,MO,63548,6
29,MO,63549,1
29,MO,63549,2
29,MO,63549,3
29,MO,63549,4
29,MO,63549,5
29,MO,63549,6
29,MO,63551,1
29,MO,63551,2
29,MO,63551,3
29,MO,63551,4
29,MO,63551,5
29,MO,63551,6
29,MO,63552,1
29,MO,63552,2
29,MO,63552,3
29,MO,63552,4
29,MO,63552,5
29,MO,63552,6
29,MO,63555,1
29,MO,63555,2
29,MO,63555,3
29,MO,63555,4
29,MO,63555,5
29,MO,63555,6
29,MO,63556,1
29,MO,63556,2
29,MO,63556,3
29,MO,63556,4
29,MO,63556,5
29,MO,63556,6
29,MO,63557,1
29,MO,63557,2
29,MO,63557,3
29,MO,63557,4
29,MO,63557,5
29,MO,63557,6
29,MO,63558,1
29,MO,63558,2
29,MO,63558,3
29,MO,63558,4
29,MO,63558,5
29,MO,63558,6
29,MO,63559,1
29,MO,63559,2
29,MO,63559,3
29,MO,63559,4
29,MO,63559,5
29,MO,63559,6
29,MO,63561,1
29,MO,63561,2
29,MO,63561,3
29,MO,63561,4
29,MO,63561,5
29,MO,63561,6
29,MO,63563,1
29,MO,63563,2
29,MO,63563,3
29,MO,63563,4
29,MO,63563,5
29,MO,63563,6
29,MO,63565,1
29,MO,63565,2
29,MO,63565,3
29,MO,63565,4
29,MO,63565,5
29,MO,63565,6
29,MO,63601,1
29,MO,63601,2
29,MO,63601,3
29,MO,63601,4
29,MO,63601,5
29,MO,63601,6
29,MO,63620,1
29,MO,63620,2
29,MO,63620,3
29,MO,63620,4
29,MO,63620,5
29,MO,63620,6
29,MO,63621,1
29,MO,63621,2
29,MO,63621,3
29,MO,63621,4
29,MO,63621,5
29,MO,63621,6
29,MO,63622,1
29,MO,63622,2
29,MO,63622,3
29,MO,63622,4
29,MO,63622,5
29,MO,63622,6
29,MO,63623,1
29,MO,63623,2
29,MO,63623,3
29,MO,63623,4
29,MO,63623,5
29,MO,63623,6
29,MO,63624,1
29,MO,63624,2
29,MO,63624,3
29,MO,63624,4
29,MO,63624,5
29,MO,63624,6
29,MO,63625,1
29,MO,63625,2
29,MO,63625,3
29,MO,63625,4
29,MO,63625,5
29,MO,63625,6
29,MO,63626,1
29,MO,63626,2
29,MO,63626,3
29,MO,63626,4
29,MO,63626,5
29,MO,63626,6
29,MO,63627,1
29,MO,63627,2
29,MO,63627,3
29,MO,63627,4
29,MO,63627,5
29,MO,63627,6
29,MO,63628,1
29,MO,63628,2
29,MO,63628,3
29,MO,63628,4
29,MO,63628,5
29,MO,63628,6
29,MO,63629,1
29,MO,63629,2
29,MO,63629,3
29,MO,63629,4
29,MO,63629,5
29,MO,63629,6
29,MO,63630,1
29,MO,63630,2
29,MO,63630,3
29,MO,63630,4
29,MO,63630,5
29,MO,63630,6
29,MO,63631,1
29,MO,63631,2
29,MO,63631,3
29,MO,63631,4
29,MO,63631,5
29,MO,63631,6
29,MO,63633,1
29,MO,63633,2
29,MO,63633,3
29,MO,63633,4
29,MO,63633,5
29,MO,63633,6
29,MO,63636,1
29,MO,63636,2
29,MO,63636,3
29,MO,63636,4
29,MO,63636,5
29,MO,63636,6
29,MO,63637,1
29,MO,63637,2
29,MO,63637,3
29,MO,63637,4
29,MO,63637,5
29,MO,63637,6
29,MO,63638,1
29,MO,63638,2
29,MO,63638,3
29,MO,63638,4
29,MO,63638,5
29,MO,63638,6
29,MO,63640,1
29,MO,63640,2
29,MO,63640,3
29,MO,63640,4
29,MO,63640,5
29,MO,63640,6
29,MO,63645,1
29,MO,63645,2
29,MO,63645,3
29,MO,63645,4
29,MO,63645,5
29,MO,63645,6
29,MO,63648,1
29,MO,63648,2
29,MO,63648,3
29,MO,63648,4
29,MO,63648,5
29,MO,63648,6
29,MO,63650,1
29,MO,63650,2
29,MO,63650,3
29,MO,63650,4
29,MO,63650,5
29,MO,63650,6
29,MO,63653,1
29,MO,63653,2
29,MO,63653,3
29,MO,63653,4
29,MO,63653,5
29,MO,63653,6
29,MO,63654,1
29,MO,63654,2
29,MO,63654,3
29,MO,63654,4
29,MO,63654,5
29,MO,63654,6
29,MO,63655,1
29,MO,63655,2
29,MO,63655,3
29,MO,63655,4
29,MO,63655,5
29,MO,63655,6
29,MO,63656,1
29,MO,63656,2
29,MO,63656,3
29,MO,63656,4
29,MO,63656,5
29,MO,63656,6
29,MO,63660,1
29,MO,63660,2
29,MO,63660,3
29,MO,63660,4
29,MO,63660,5
29,MO,63660,6
29,MO,63662,1
29,MO,63662,2
29,MO,63662,3
29,MO,63662,4
29,MO,63662,5
29,MO,63662,6
29,MO,63663,1
29,MO,63663,2
29,MO,63663,3
29,MO,63663,4
29,MO,63663,5
29,MO,63663,6
29,MO,63664,1
29,MO,63664,2
29,MO,63664,3
29,MO,63664,4
29,MO,63664,5
29,MO,63664,6
29,MO,63670,1
29,MO,63670,2
29,MO,63670,3
29,MO,63670,4
29,MO,63670,5
29,MO,63670,6
29,MO,63673,1
29,MO,63673,2
29,MO,63673,3
29,MO,63673,4
29,MO,63673,5
29,MO,63673,6
29,MO,63701,1
29,MO,63701,2
29,MO,63701,3
29,MO,63701,4
29,MO,63701,5
29,MO,63701,6
29,MO,63703,1
29,MO,63703,2
29,MO,63703,3
29,MO,63703,4
29,MO,63703,5
29,MO,63703,6
29,MO,63730,1
29,MO,63730,2
29,MO,63730,3
29,MO,63730,4
29,MO,63730,5
29,MO,63730,6
29,MO,63732,1
29,MO,63732,2
29,MO,63732,3
29,MO,63732,4
29,MO,63732,5
29,MO,63732,6
29,MO,63735,1
29,MO,63735,2
29,MO,63735,3
29,MO,63735,4
29,MO,63735,5
29,MO,63735,6
29,MO,63736,1
29,MO,63736,2
29,MO,63736,3
29,MO,63736,4
29,MO,63736,5
29,MO,63736,6
29,MO,63739,1
29,MO,63739,2
29,MO,63739,3
29,MO,63739,4
29,MO,63739,5
29,MO,63739,6
29,MO,63740,1
29,MO,63740,2
29,MO,63740,3
29,MO,63740,4
29,MO,63740,5
29,MO,63740,6
29,MO,63744,1
29,MO,63744,2
29,MO,63744,3
29,MO,63744,4
29,MO,63744,5
29,MO,63744,6
29,MO,63747,1
29,MO,63747,2
29,MO,63747,3
29,MO,63747,4
29,MO,63747,5
29,MO,63747,6
29,MO,63748,1
29,MO,63748,2
29,MO,63748,3
29,MO,63748,4
29,MO,63748,5
29,MO,63748,6
29,MO,63751,1
29,MO,63751,2
29,MO,63751,3
29,MO,63751,4
29,MO,63751,5
29,MO,63751,6
29,MO,63755,1
29,MO,63755,2
29,MO,63755,3
29,MO,63755,4
29,MO,63755,5
29,MO,63755,6
29,MO,63758,1
29,MO,63758,2
29,MO,63758,3
29,MO,63758,4
29,MO,63758,5
29,MO,63758,6
29,MO,63760,1
29,MO,63760,2
29,MO,63760,3
29,MO,63760,4
29,MO,63760,5
29,MO,63760,6
29,MO,63764,1
29,MO,63764,2
29,MO,63764,3
29,MO,63764,4
29,MO,63764,5
29,MO,63764,6
29,MO,63766,1
29,MO,63766,2
29,MO,63766,3
29,MO,63766,4
29,MO,63766,5
29,MO,63766,6
29,MO,63767,1
29,MO,63767,2
29,MO,63767,3
29,MO,63767,4
29,MO,63767,5
29,MO,63767,6
29,MO,63769,1
29,MO,63769,2
29,MO,63769,3
29,MO,63769,4
29,MO,63769,5
29,MO,63769,6
29,MO,63771,1
29,MO,63771,2
29,MO,63771,3
29,MO,63771,4
29,MO,63771,5
29,MO,63771,6
29,MO,63775,1
29,MO,63775,2
29,MO,63775,3
29,MO,63775,4
29,MO,63775,5
29,MO,63775,6
29,MO,63780,1
29,MO,63780,2
29,MO,63780,3
29,MO,63780,4
29,MO,63780,5
29,MO,63780,6
29,MO,63781,1
29,MO,63781,2
29,MO,63781,3
29,MO,63781,4
29,MO,63781,5
29,MO,63781,6
29,MO,63784,1
29,MO,63784,2
29,MO,63784,3
29,MO,63784,4
29,MO,63784,5
29,MO,63784,6
29,MO,63785,1
29,MO,63785,2
29,MO,63785,3
29,MO,63785,4
29,MO,63785,5
29,MO,63785,6
29,MO,63787,1
29,MO,63787,2
29,MO,63787,3
29,MO,63787,4
29,MO,63787,5
29,MO,63787,6
29,MO,63801,1
29,MO,63801,2
29,MO,63801,3
29,MO,63801,4
29,MO,63801,5
29,MO,63801,6
29,MO,63821,1
29,MO,63821,2
29,MO,63821,3
29,MO,63821,4
29,MO,63821,5
29,MO,63821,6
29,MO,63822,1
29,MO,63822,2
29,MO,63822,3
29,MO,63822,4
29,MO,63822,5
29,MO,63822,6
29,MO,63823,1
29,MO,63823,2
29,MO,63823,3
29,MO,63823,4
29,MO,63823,5
29,MO,63823,6
29,MO,63825,1
29,MO,63825,2
29,MO,63825,3
29,MO,63825,4
29,MO,63825,5
29,MO,63825,6
29,MO,63827,1
29,MO,63827,2
29,MO,63827,3
29,MO,63827,4
29,MO,63827,5
29,MO,63827,6
29,MO,63828,1
29,MO,63828,2
29,MO,63828,3
29,MO,63828,4
29,MO,63828,5
29,MO,63828,6
29,MO,63829,1
29,MO,63829,2
29,MO,63829,3
29,MO,63829,4
29,MO,63829,5
29,MO,63829,6
29,MO,63830,1
29,MO,63830,2
29,MO,63830,3
29,MO,63830,4
29,MO,63830,5
29,MO,63830,6
29,MO,63834,1
29,MO,63834,2
29,MO,63834,3
29,MO,63834,4
29,MO,63834,5
29,MO,63834,6
29,MO,63837,1
29,MO,63837,2
29,MO,63837,3
29,MO,63837,4
29,MO,63837,5
29,MO,63837,6
29,MO,63839,1
29,MO,63839,2
29,MO,63839,3
29,MO,63839,4
29,MO,63839,5
29,MO,63839,6
29,MO,63841,1
29,MO,63841,2
29,MO,63841,3
29,MO,63841,4
29,MO,63841,5
29,MO,63841,6
29,MO,63845,1
29,MO,63845,2
29,MO,63845,3
29,MO,63845,4
29,MO,63845,5
29,MO,63845,6
29,MO,63846,1
29,MO,63846,2
29,MO,63846,3
29,MO,63846,4
29,MO,63846,5
29,MO,63846,6
29,MO,63848,1
29,MO,63848,2
29,MO,63848,3
29,MO,63848,4
29,MO,63848,5
29,MO,63848,6
29,MO,63851,1
29,MO,63851,2
29,MO,63851,3
29,MO,63851,4
29,MO,63851,5
29,MO,63851,6
29,MO,63852,1
29,MO,63852,2
29,MO,63852,3
29,MO,63852,4
29,MO,63852,5
29,MO,63852,6
29,MO,63855,1
29,MO,63855,2
29,MO,63855,3
29,MO,63855,4
29,MO,63855,5
29,MO,63855,6
29,MO,63857,1
29,MO,63857,2
29,MO,63857,3
29,MO,63857,4
29,MO,63857,5
29,MO,63857,6
29,MO,63862,1
29,MO,63862,2
29,MO,63862,3
29,MO,63862,4
29,MO,63862,5
29,MO,63862,6
29,MO,63863,1
29,MO,63863,2
29,MO,63863,3
29,MO,63863,4
29,MO,63863,5
29,MO,63863,6
29,MO,63866,1
29,MO,63866,2
29,MO,63866,3
29,MO,63866,4
29,MO,63866,5
29,MO,63866,6
29,MO,63867,1
29,MO,63867,2
29,MO,63867,3
29,MO,63867,4
29,MO,63867,5
29,MO,63867,6
29,MO,63868,1
29,MO,63868,2
29,MO,63868,3
29,MO,63868,4
29,MO,63868,5
29,MO,63868,6
29,MO,63869,1
29,MO,63869,2
29,MO,63869,3
29,MO,63869,4
29,MO,63869,5
29,MO,63869,6
29,MO,63870,1
29,MO,63870,2
29,MO,63870,3
29,MO,63870,4
29,MO,63870,5
29,MO,63870,6
29,MO,63873,1
29,MO,63873,2
29,MO,63873,3
29,MO,63873,4
29,MO,63873,5
29,MO,63873,6
29,MO,63874,1
29,MO,63874,2
29,MO,63874,3
29,MO,63874,4
29,MO,63874,5
29,MO,63874,6
29,MO,63876,1
29,MO,63876,2
29,MO,63876,3
29,MO,63876,4
29,MO,63876,5
29,MO,63876,6
29,MO,63877,1
29,MO,63877,2
29,MO,63877,3
29,MO,63877,4
29,MO,63877,5
29,MO,63877,6
29,MO,63879,1
29,MO,63879,2
29,MO,63879,3
29,MO,63879,4
29,MO,63879,5
29,MO,63879,6
29,MO,63882,1
29,MO,63882,2
29,MO,63882,3
29,MO,63882,4
29,MO,63882,5
29,MO,63882,6
29,MO,63901,1
29,MO,63901,2
29,MO,63901,3
29,MO,63901,4
29,MO,63901,5
29,MO,63901,6
29,MO,63932,1
29,MO,63932,2
29,MO,63932,3
29,MO,63932,4
29,MO,63932,5
29,MO,63932,6
29,MO,63933,1
29,MO,63933,2
29,MO,63933,3
29,MO,63933,4
29,MO,63933,5
29,MO,63933,6
29,MO,63935,1
29,MO,63935,2
29,MO,63935,3
29,MO,63935,4
29,MO,63935,5
29,MO,63935,6
29,MO,63936,1
29,MO,63936,2
29,MO,63936,3
29,MO,63936,4
29,MO,63936,5
29,MO,63936,6
29,MO,63937,1
29,MO,63937,2
29,MO,63937,3
29,MO,63937,4
29,MO,63937,5
29,MO,63937,6
29,MO,63939,1
29,MO,63939,2
29,MO,63939,3
29,MO,63939,4
29,MO,63939,5
29,MO,63939,6
29,MO,63940,1
29,MO,63940,2
29,MO,63940,3
29,MO,63940,4
29,MO,63940,5
29,MO,63940,6
29,MO,63941,1
29,MO,63941,2
29,MO,63941,3
29,MO,63941,4
29,MO,63941,5
29,MO,63941,6
29,MO,63942,1
29,MO,63942,2
29,MO,63942,3
29,MO,63942,4
29,MO,63942,5
29,MO,63942,6
29,MO,63943,1
29,MO,63943,2
29,MO,63943,3
29,MO,63943,4
29,MO,63943,5
29,MO,63943,6
29,MO,63944,1
29,MO,63944,2
29,MO,63944,3
29,MO,63944,4
29,MO,63944,5
29,MO,63944,6
29,MO,63945,1
29,MO,63945,2
29,MO,63945,3
29,MO,63945,4
29,MO,63945,5
29,MO,63945,6
29,MO,63951,1
29,MO,63951,2
29,MO,63951,3
29,MO,63951,4
29,MO,63951,5
29,MO,63951,6
29,MO,63952,1
29,MO,63952,2
29,MO,63952,3
29,MO,63952,4
29,MO,63952,5
29,MO,63952,6
29,MO,63953,1
29,MO,63953,2
29,MO,63953,3
29,MO,63953,4
29,MO,63953,5
29,MO,63953,6
29,MO,63954,1
29,MO,63954,2
29,MO,63954,3
29,MO,63954,4
29,MO,63954,5
29,MO,63954,6
29,MO,63955,1
29,MO,63955,2
29,MO,63955,3
29,MO,63955,4
29,MO,63955,5
29,MO,63955,6
29,MO,63956,1
29,MO,63956,2
29,MO,63956,3
29,MO,63956,4
29,MO,63956,5
29,MO,63956,6
29,MO,63957,1
29,MO,63957,2
29,MO,63957,3
29,MO,63957,4
29,MO,63957,5
29,MO,63957,6
29,MO,63960,1
29,MO,63960,2
29,MO,63960,3
29,MO,63960,4
29,MO,63960,5
29,MO,63960,6
29,MO,63961,1
29,MO,63961,2
29,MO,63961,3
29,MO,63961,4
29,MO,63961,5
29,MO,63961,6
29,MO,63964,1
29,MO,63964,2
29,MO,63964,3
29,MO,63964,4
29,MO,63964,5
29,MO,63964,6
29,MO,63965,1
29,MO,63965,2
29,MO,63965,3
29,MO,63965,4
29,MO,63965,5
29,MO,63965,6
29,MO,63966,1
29,MO,63966,2
29,MO,63966,3
29,MO,63966,4
29,MO,63966,5
29,MO,63966,6
29,MO,63967,1
29,MO,63967,2
29,MO,63967,3
29,MO,63967,4
29,MO,63967,5
29,MO,63967,6
29,MO,64001,1
29,MO,64001,2
29,MO,64001,3
29,MO,64001,4
29,MO,64001,5
29,MO,64001,6
29,MO,64011,1
29,MO,64011,2
29,MO,64011,3
29,MO,64011,4
29,MO,64011,5
29,MO,64011,6
29,MO,64012,1
29,MO,64012,2
29,MO,64012,3
29,MO,64012,4
29,MO,64012,5
29,MO,64012,6
29,MO,64014,1
29,MO,64014,2
29,MO,64014,3
29,MO,64014,4
29,MO,64014,5
29,MO,64014,6
29,MO,64015,1
29,MO,64015,2
29,MO,64015,3
29,MO,64015,4
29,MO,64015,5
29,MO,64015,6
29,MO,64016,1
29,MO,64016,2
29,MO,64016,3
29,MO,64016,4
29,MO,64016,5
29,MO,64016,6
29,MO,64017,1
29,MO,64017,2
29,MO,64017,3
29,MO,64017,4
29,MO,64017,5
29,MO,64017,6
29,MO,64018,1
29,MO,64018,2
29,MO,64018,3
29,MO,64018,4
29,MO,64018,5
29,MO,64018,6
29,MO,64019,1
29,MO,64019,2
29,MO,64019,3
29,MO,64019,4
29,MO,64019,5
29,MO,64019,6
29,MO,64020,1
29,MO,64020,2
29,MO,64020,3
29,MO,64020,4
29,MO,64020,5
29,MO,64020,6
29,MO,64021,1
29,MO,64021,2
29,MO,64021,3
29,MO,64021,4
29,MO,64021,5
29,MO,64021,6
29,MO,64024,1
29,MO,64024,2
29,MO,64024,3
29,MO,64024,4
29,MO,64024,5
29,MO,64024,6
29,MO,64029,1
29,MO,64029,2
29,MO,64029,3
29,MO,64029,4
29,MO,64029,5
29,MO,64029,6
29,MO,64030,1
29,MO,64030,2
29,MO,64030,3
29,MO,64030,4
29,MO,64030,5
29,MO,64030,6
29,MO,64034,1
29,MO,64034,2
29,MO,64034,3
29,MO,64034,4
29,MO,64034,5
29,MO,64034,6
29,MO,64035,1
29,MO,64035,2
29,MO,64035,3
29,MO,64035,4
29,MO,64035,5
29,MO,64035,6
29,MO,64036,1
29,MO,64036,2
29,MO,64036,3
29,MO,64036,4
29,MO,64036,5
29,MO,64036,6
29,MO,64037,1
29,MO,64037,2
29,MO,64037,3
29,MO,64037,4
29,MO,64037,5
29,MO,64037,6
29,MO,64040,1
29,MO,64040,2
29,MO,64040,3
29,MO,64040,4
29,MO,64040,5
29,MO,64040,6
29,MO,64048,1
29,MO,64048,2
29,MO,64048,3
29,MO,64048,4
29,MO,64048,5
29,MO,64048,6
29,MO,64050,1
29,MO,64050,2
29,MO,64050,3
29,MO,64050,4
29,MO,64050,5
29,MO,64050,6
29,MO,64052,1
29,MO,64052,2
29,MO,64052,3
29,MO,64052,4
29,MO,64052,5
29,MO,64052,6
29,MO,64053,1
29,MO,64053,2
29,MO,64053,3
29,MO,64053,4
29,MO,64053,5
29,MO,64053,6
29,MO,64054,1
29,MO,64054,2
29,MO,64054,3
29,MO,64054,4
29,MO,64054,5
29,MO,64054,6
29,MO,64055,1
29,MO,64055,2
29,MO,64055,3
29,MO,64055,4
29,MO,64055,5
29,MO,64055,6
29,MO,64056,1
29,MO,64056,2
29,MO,64056,3
29,MO,64056,4
29,MO,64056,5
29,MO,64056,6
29,MO,64057,1
29,MO,64057,2
29,MO,64057,3
29,MO,64057,4
29,MO,64057,5
29,MO,64057,6
29,MO,64058,1
29,MO,64058,2
29,MO,64058,3
29,MO,64058,4
29,MO,64058,5
29,MO,64058,6
29,MO,64060,1
29,MO,64060,2
29,MO,64060,3
29,MO,64060,4
29,MO,64060,5
29,MO,64060,6
29,MO,64061,1
29,MO,64061,2
29,MO,64061,3
29,MO,64061,4
29,MO,64061,5
29,MO,64061,6
29,MO,64062,1
29,MO,64062,2
29,MO,64062,3
29,MO,64062,4
29,MO,64062,5
29,MO,64062,6
29,MO,64063,1
29,MO,64063,2
29,MO,64063,3
29,MO,64063,4
29,MO,64063,5
29,MO,64063,6
29,MO,64064,1
29,MO,64064,2
29,MO,64064,3
29,MO,64064,4
29,MO,64064,5
29,MO,64064,6
29,MO,64067,1
29,MO,64067,2
29,MO,64067,3
29,MO,64067,4
29,MO,64067,5
29,MO,64067,6
29,MO,64068,1
29,MO,64068,2
29,MO,64068,3
29,MO,64068,4
29,MO,64068,5
29,MO,64068,6
29,MO,64070,1
29,MO,64070,2
29,MO,64070,3
29,MO,64070,4
29,MO,64070,5
29,MO,64070,6
29,MO,64071,1
29,MO,64071,2
29,MO,64071,3
29,MO,64071,4
29,MO,64071,5
29,MO,64071,6
29,MO,64074,1
29,MO,64074,2
29,MO,64074,3
29,MO,64074,4
29,MO,64074,5
29,MO,64074,6
29,MO,64075,1
29,MO,64075,2
29,MO,64075,3
29,MO,64075,4
29,MO,64075,5
29,MO,64075,6
29,MO,64076,1
29,MO,64076,2
29,MO,64076,3
29,MO,64076,4
29,MO,64076,5
29,MO,64076,6
29,MO,64077,1
29,MO,64077,2
29,MO,64077,3
29,MO,64077,4
29,MO,64077,5
29,MO,64077,6
29,MO,64078,1
29,MO,64078,2
29,MO,64078,3
29,MO,64078,4
29,MO,64078,5
29,MO,64078,6
29,MO,64079,1
29,MO,64079,2
29,MO,64079,3
29,MO,64079,4
29,MO,64079,5
29,MO,64079,6
29,MO,64080,1
29,MO,64080,2
29,MO,64080,3
29,MO,64080,4
29,MO,64080,5
29,MO,64080,6
29,MO,64081,1
29,MO,64081,2
29,MO,64081,3
29,MO,64081,4
29,MO,64081,5
